person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
29.0,58000,RENT,0.0,EDUCATION,B,20000,9.91,1,0.3448275862068966,N,10
30.0,58000,RENT,3.0,PERSONAL,C,20000,14.72,1,0.3448275862068966,N,5
31.0,59000,RENT,14.0,DEBTCONSOLIDATION,A,20000,7.51,1,0.3389830508474576,N,10
28.0,60000,RENT,12.0,PERSONAL,B,20000,10.99,1,0.3333333333333333,N,10
30.0,54000,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.84,1,0.37,Y,9
27.0,60000,RENT,1.0,EDUCATION,B,20000,10.99,1,0.3333333333333333,N,6
27.0,54000,RENT,2.0,PERSONAL,D,20000,16.0,1,0.37,N,6
27.0,60000,RENT,0.0,VENTURE,B,20000,12.21,1,0.3333333333333333,N,5
27.0,60000,RENT,11.0,VENTURE,B,20000,10.51,1,0.3333333333333333,N,7
34.0,20400,MORTGAGE,6.0,MEDICAL,C,3300,13.06,0,0.1617647058823529,Y,10
28.0,20400,MORTGAGE,4.0,EDUCATION,A,2075,7.88,0,0.1017156862745098,N,8
28.0,56000,RENT,7.0,EDUCATION,F,20000,18.25,1,0.3571428571428571,N,6
28.0,56000,RENT,0.0,MEDICAL,F,20000,18.62,1,0.3571428571428571,N,7
31.0,20400,OWN,0.0,MEDICAL,C,11000,11.03,0,0.54,Y,10
31.0,20500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,1000,6.76,0,0.048780487804878,N,6
33.0,20640,OWN,0.0,HOMEIMPROVEMENT,D,6250,14.84,0,0.3028100775193798,N,7
28.0,63000,RENT,4.0,VENTURE,D,20000,14.61,1,0.3174603174603174,Y,9
29.0,65000,RENT,3.0,HOMEIMPROVEMENT,A,20000,8.9,1,0.3076923076923077,N,10
31.0,65000,RENT,9.0,VENTURE,B,20000,10.65,1,0.3076923076923077,N,8
27.0,65000,RENT,11.0,VENTURE,B,20000,10.99,1,0.3076923076923077,N,5
30.0,65000,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.99,1,0.3076923076923077,N,8
35.0,20800,OWN,2.0,MEDICAL,B,7000,10.62,0,0.3365384615384615,N,8
32.0,65000,RENT,4.0,VENTURE,C,20000,13.8,1,0.3076923076923077,Y,6
34.0,65000,RENT,3.0,HOMEIMPROVEMENT,A,20000,6.54,1,0.3076923076923077,N,5
29.0,59000,RENT,4.0,VENTURE,G,20000,20.17,1,0.3389830508474576,Y,5
32.0,66000,RENT,4.0,HOMEIMPROVEMENT,A,20000,8.9,0,0.303030303030303,N,9
27.0,66000,RENT,3.0,DEBTCONSOLIDATION,B,20000,10.62,0,0.303030303030303,N,9
34.0,67000,RENT,7.0,EDUCATION,B,20000,11.71,0,0.2985074626865671,N,9
27.0,67000,RENT,2.0,HOMEIMPROVEMENT,C,20000,14.26,0,0.2985074626865671,Y,10
34.0,67500,RENT,2.0,VENTURE,B,20000,10.99,0,0.2962962962962963,N,5
30.0,63000,RENT,9.0,PERSONAL,C,20000,13.92,1,0.3174603174603174,Y,9
34.0,70000,RENT,1.0,PERSONAL,B,20000,10.99,0,0.2857142857142857,N,9
27.0,70000,RENT,3.0,MEDICAL,C,20000,10.99,0,0.2857142857142857,N,5
29.0,70000,RENT,2.0,MEDICAL,C,20000,13.85,0,0.2857142857142857,N,5
27.0,70000,RENT,4.0,EDUCATION,B,20000,11.48,0,0.2857142857142857,N,9
28.0,71874,RENT,6.0,DEBTCONSOLIDATION,B,20000,11.48,0,0.2782647410746584,N,6
34.0,72000,RENT,6.0,DEBTCONSOLIDATION,B,20000,10.99,0,0.2777777777777778,N,6
27.0,72000,RENT,6.0,VENTURE,A,20000,8.9,0,0.2777777777777778,N,5
27.0,72000,RENT,4.0,HOMEIMPROVEMENT,B,20000,9.25,0,0.2777777777777778,N,10
28.0,56100,RENT,9.0,MEDICAL,D,20000,14.59,1,0.35650623885918,Y,5
34.0,72000,RENT,2.0,VENTURE,B,20000,11.89,0,0.2777777777777778,N,10
27.0,66000,RENT,11.0,PERSONAL,B,20000,12.21,1,0.303030303030303,N,5
30.0,72000,RENT,5.0,EDUCATION,C,20000,13.79,0,0.2777777777777778,N,7
28.0,73992,RENT,2.0,PERSONAL,B,20000,9.96,0,0.27,N,7
28.0,75000,RENT,6.0,HOMEIMPROVEMENT,C,20000,13.49,0,0.2666666666666666,N,5
27.0,75000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.49,0,0.2666666666666666,N,7
28.0,58650,RENT,13.0,MEDICAL,B,20000,10.59,1,0.3410059676044331,N,8
27.0,75000,RENT,1.0,HOMEIMPROVEMENT,B,20000,10.99,0,0.2666666666666666,N,6
35.0,69000,RENT,8.0,VENTURE,C,20000,13.49,1,0.29,Y,5
30.0,69000,RENT,2.0,VENTURE,E,20000,17.14,1,0.29,Y,7
28.0,75000,RENT,0.0,HOMEIMPROVEMENT,B,20000,11.11,0,0.2666666666666666,N,7
29.0,75000,RENT,1.0,VENTURE,A,20000,6.54,0,0.2666666666666666,N,9
27.0,21403,MORTGAGE,2.0,HOMEIMPROVEMENT,B,2100,11.12,0,0.0981170863897584,N,7
29.0,21424,MORTGAGE,1.0,EDUCATION,A,7750,7.51,1,0.3617438386855862,N,10
27.0,75000,RENT,3.0,MEDICAL,B,20000,11.83,0,0.2666666666666666,N,10
30.0,75000,RENT,7.0,MEDICAL,B,20000,12.18,0,0.2666666666666666,N,7
28.0,75000,RENT,13.0,HOMEIMPROVEMENT,C,20000,13.16,0,0.2666666666666666,N,9
27.0,21600,OWN,1.0,PERSONAL,A,4200,7.49,0,0.1944444444444444,N,6
30.0,77000,RENT,7.0,VENTURE,B,20000,12.42,0,0.26,N,8
29.0,77625,RENT,1.0,DEBTCONSOLIDATION,B,20000,11.11,0,0.2576489533011272,N,9
28.0,78000,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.48,0,0.2564102564102564,N,5
27.0,72000,RENT,4.0,HOMEIMPROVEMENT,C,20000,13.22,1,0.2777777777777778,N,9
28.0,21600,OWN,11.0,HOMEIMPROVEMENT,B,8000,11.49,0,0.37,N,5
31.0,73000,RENT,1.0,HOMEIMPROVEMENT,D,20000,15.05,1,0.273972602739726,Y,5
28.0,79701,RENT,11.0,PERSONAL,C,20000,13.92,0,0.25,N,7
27.0,80000,RENT,3.0,PERSONAL,A,20000,7.49,0,0.25,N,9
35.0,80000,RENT,1.0,DEBTCONSOLIDATION,C,20000,13.98,0,0.25,Y,7
32.0,83000,RENT,6.0,PERSONAL,E,20000,14.38,0,0.24,N,10
27.0,21600,OWN,11.0,HOMEIMPROVEMENT,B,4000,10.62,0,0.1851851851851851,N,9
27.0,84000,RENT,1.0,HOMEIMPROVEMENT,C,20000,13.49,0,0.238095238095238,N,8
28.0,84996,RENT,12.0,HOMEIMPROVEMENT,C,20000,13.92,0,0.2353051908325097,N,9
28.0,84996,RENT,8.0,HOMEIMPROVEMENT,C,20000,13.92,0,0.2353051908325097,N,9
33.0,85000,RENT,14.5,DEBTCONSOLIDATION,C,20000,15.27,0,0.2352941176470588,N,10
27.0,85000,RENT,11.0,PERSONAL,B,20000,10.59,0,0.2352941176470588,N,8
29.0,73000,RENT,1.0,HOMEIMPROVEMENT,B,20000,11.83,1,0.273972602739726,N,9
29.0,85155,RENT,13.0,HOMEIMPROVEMENT,D,20000,14.61,0,0.2348658328929599,N,6
27.0,87000,RENT,3.0,HOMEIMPROVEMENT,A,20000,7.49,0,0.23,N,8
29.0,21996,OWN,7.0,PERSONAL,A,8300,5.42,0,0.3773413347881433,N,7
27.0,88000,RENT,4.0,DEBTCONSOLIDATION,B,20000,10.38,0,0.2272727272727272,N,7
30.0,90000,RENT,2.0,DEBTCONSOLIDATION,B,20000,11.99,0,0.2222222222222222,N,9
27.0,90000,RENT,0.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.2222222222222222,N,9
32.0,90000,RENT,11.0,PERSONAL,C,20000,13.22,0,0.2222222222222222,Y,6
29.0,92000,RENT,2.0,DEBTCONSOLIDATION,C,20000,13.72,0,0.217391304347826,N,10
32.0,81400,RENT,2.0,VENTURE,D,20000,14.84,1,0.2457002457002457,Y,6
27.0,81500,RENT,2.0,HOMEIMPROVEMENT,E,20000,17.51,1,0.2453987730061349,Y,8
28.0,22000,OWN,5.0,EDUCATION,A,8000,6.99,0,0.3636363636363636,N,5
34.0,93600,RENT,14.5,EDUCATION,D,20000,15.31,0,0.2136752136752136,N,5
27.0,22000,MORTGAGE,11.0,EDUCATION,A,2500,7.49,0,0.1136363636363636,N,6
28.0,94050,RENT,7.0,HOMEIMPROVEMENT,C,20000,14.26,0,0.2126528442317916,Y,9
31.0,96000,RENT,5.0,VENTURE,E,20000,17.19,0,0.2083333333333333,Y,8
33.0,96000,RENT,14.0,VENTURE,A,20000,7.88,0,0.2083333333333333,N,10
32.0,96000,RENT,7.0,PERSONAL,D,20000,14.42,0,0.2083333333333333,N,9
31.0,96588,RENT,2.0,HOMEIMPROVEMENT,B,20000,10.95,0,0.2070650598418023,N,9
29.0,22000,OWN,4.0,PERSONAL,B,2400,10.75,0,0.11,N,7
34.0,97356,RENT,12.0,PERSONAL,C,20000,13.22,0,0.2054316118164263,Y,7
33.0,98000,RENT,2.0,EDUCATION,A,20000,6.91,0,0.2040816326530612,N,5
30.0,22000,OWN,4.0,VENTURE,C,2000,13.57,0,0.09,N,9
28.0,86652,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.58,1,0.23,N,5
30.0,22000,OWN,4.0,VENTURE,B,6000,11.89,0,0.2727272727272727,N,8
30.0,22000,MORTGAGE,1.0,EDUCATION,B,5375,12.21,0,0.2443181818181818,N,9
31.0,100000,RENT,6.0,HOMEIMPROVEMENT,B,20000,12.42,0,0.2,N,9
27.0,100000,RENT,9.0,MEDICAL,B,20000,12.69,0,0.2,N,5
27.0,100000,RENT,4.0,MEDICAL,B,20000,11.12,0,0.2,N,9
29.0,100000,RENT,0.0,PERSONAL,C,20000,13.98,0,0.2,Y,6
29.0,22080,OWN,3.0,EDUCATION,A,8000,8.59,0,0.3623188405797101,N,9
33.0,100000,RENT,4.0,PERSONAL,C,20000,10.99,0,0.2,N,7
28.0,22200,OWN,4.0,HOMEIMPROVEMENT,B,2500,11.49,0,0.1126126126126126,N,5
31.0,101000,RENT,3.0,DEBTCONSOLIDATION,A,20000,7.9,0,0.198019801980198,N,10
32.0,101000,RENT,3.0,PERSONAL,B,20000,10.75,0,0.198019801980198,N,9
33.0,89004,RENT,2.0,PERSONAL,F,20000,17.58,1,0.2247090018426138,Y,6
35.0,22300,OWN,1.0,PERSONAL,C,3775,15.27,0,0.17,N,6
35.0,102000,RENT,3.0,HOMEIMPROVEMENT,C,20000,13.85,0,0.196078431372549,N,10
28.0,22404,MORTGAGE,3.0,VENTURE,C,5725,14.79,1,0.2555347259417961,N,9
27.0,105000,RENT,4.0,VENTURE,B,20000,10.62,0,0.19,N,9
30.0,106000,RENT,9.0,DEBTCONSOLIDATION,C,20000,13.22,0,0.1886792452830188,Y,5
28.0,98000,RENT,0.0,HOMEIMPROVEMENT,D,20000,14.96,1,0.2040816326530612,N,6
27.0,98000,RENT,11.0,HOMEIMPROVEMENT,D,20000,16.0,1,0.2040816326530612,N,8
30.0,110000,RENT,5.0,VENTURE,D,20000,14.11,0,0.1818181818181818,Y,5
29.0,99855,RENT,2.0,VENTURE,E,20000,17.06,1,0.2,N,8
30.0,115000,RENT,3.0,DEBTCONSOLIDATION,B,20000,11.11,0,0.1739130434782608,N,7
27.0,22800,MORTGAGE,11.0,MEDICAL,B,2500,10.99,0,0.11,N,10
31.0,103000,RENT,2.0,VENTURE,F,20000,18.17,1,0.1941747572815534,N,5
29.0,115500,RENT,1.0,EDUCATION,B,20000,10.46,0,0.1731601731601731,N,9
28.0,89250,RENT,0.0,MEDICAL,E,20000,10.99,1,0.2240896358543417,N,8
34.0,120000,RENT,7.0,VENTURE,C,20000,13.8,0,0.1666666666666666,N,7
27.0,120000,RENT,1.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.1666666666666666,N,9
28.0,108000,RENT,2.0,PERSONAL,D,20000,15.31,1,0.1851851851851851,N,7
28.0,120000,RENT,4.0,EDUCATION,C,20000,14.26,0,0.1666666666666666,N,7
27.0,125000,RENT,3.0,DEBTCONSOLIDATION,B,20000,9.25,0,0.16,N,8
35.0,113000,RENT,0.0,DEBTCONSOLIDATION,E,20000,10.99,1,0.1769911504424778,N,7
32.0,129000,RENT,0.0,MEDICAL,B,20000,10.99,0,0.1550387596899224,N,10
33.0,130000,RENT,1.0,EDUCATION,A,20000,6.62,0,0.1538461538461538,N,10
30.0,100815,RENT,7.0,MEDICAL,F,20000,18.3,1,0.1983831771065813,Y,6
27.0,132000,RENT,6.0,VENTURE,C,20000,12.73,0,0.1515151515151515,N,8
27.0,22896,OWN,1.0,MEDICAL,B,5000,11.48,0,0.2183787561146051,N,8
34.0,135000,RENT,6.0,HOMEIMPROVEMENT,E,20000,17.74,0,0.1481481481481481,Y,8
29.0,140000,RENT,5.0,DEBTCONSOLIDATION,C,20000,13.49,0,0.1428571428571428,Y,8
27.0,140000,RENT,4.0,EDUCATION,A,20000,7.9,0,0.1428571428571428,N,6
29.0,140000,RENT,3.0,PERSONAL,B,20000,10.0,0,0.1428571428571428,N,9
34.0,140250,RENT,0.0,HOMEIMPROVEMENT,A,20000,8.9,0,0.1350621285791464,N,6
31.0,140250,RENT,3.0,HOMEIMPROVEMENT,B,20000,10.74,0,0.13,N,6
30.0,140250,RENT,0.0,EDUCATION,A,20000,6.54,0,0.1282051282051282,N,8
34.0,140250,RENT,0.0,HOMEIMPROVEMENT,B,20000,10.99,1,0.1351351351351351,N,6
31.0,23000,OWN,13.0,PERSONAL,A,4500,5.79,0,0.1956521739130435,N,9
32.0,140250,RENT,3.0,DEBTCONSOLIDATION,C,20000,13.49,0,0.1142857142857142,Y,8
30.0,140250,RENT,1.0,EDUCATION,C,20000,14.22,0,0.1111111111111111,N,10
28.0,113000,RENT,9.0,DEBTCONSOLIDATION,C,19975,13.92,1,0.1767699115044247,N,9
29.0,53313,RENT,13.0,MEDICAL,B,19850,10.99,1,0.3723294506030424,N,7
34.0,23000,OWN,2.0,PERSONAL,A,2500,10.99,0,0.108695652173913,N,7
30.0,49110,RENT,2.0,EDUCATION,B,19775,12.42,1,0.4026674811647322,N,10
33.0,18000,RENT,0.0,DEBTCONSOLIDATION,A,500,10.99,0,0.0277777777777777,N,6
27.0,12000,RENT,1.0,DEBTCONSOLIDATION,A,725,7.37,0,0.06,N,6
32.0,12000,RENT,3.0,MEDICAL,C,900,10.28,1,0.075,N,5
30.0,23000,RENT,1.0,MEDICAL,B,950,10.99,0,0.0413043478260869,N,6
31.0,10200,RENT,4.0,MEDICAL,D,1000,10.99,1,0.0980392156862745,Y,10
27.0,11808,RENT,4.0,MEDICAL,D,1000,14.91,1,0.0846883468834688,N,8
33.0,12000,RENT,4.0,EDUCATION,A,1000,7.88,1,0.0833333333333333,N,7
28.0,12000,RENT,1.0,HOMEIMPROVEMENT,D,1000,16.32,1,0.0833333333333333,Y,9
29.0,12480,RENT,4.0,EDUCATION,A,1000,8.9,0,0.08,N,9
29.0,14400,RENT,3.0,EDUCATION,D,1000,16.32,1,0.07,Y,8
27.0,17000,RENT,1.0,VENTURE,A,1000,7.29,0,0.0588235294117647,N,5
28.0,18000,RENT,0.0,PERSONAL,C,1000,13.49,1,0.0555555555555555,N,8
29.0,20000,RENT,0.0,PERSONAL,B,1000,10.65,0,0.05,N,10
35.0,23400,OWN,12.0,EDUCATION,D,5000,15.33,0,0.2136752136752136,N,9
30.0,36432,RENT,1.0,EDUCATION,D,19000,15.21,1,0.5215195432586737,Y,5
28.0,44000,RENT,3.0,MEDICAL,E,19000,16.82,1,0.4318181818181818,N,8
31.0,51500,RENT,6.0,EDUCATION,D,19000,14.83,1,0.3689320388349514,Y,10
33.0,56136,RENT,12.0,VENTURE,E,19000,15.68,1,0.3384637309391478,Y,5
27.0,23652,MORTGAGE,9.0,PERSONAL,A,2000,7.49,0,0.0845594452900388,N,8
28.0,58000,RENT,5.0,HOMEIMPROVEMENT,D,19000,14.09,1,0.3275862068965517,N,8
30.0,23748,MORTGAGE,4.0,MEDICAL,C,6100,14.27,1,0.2568637358935489,Y,10
32.0,65000,RENT,2.0,MEDICAL,C,19000,12.84,0,0.2923076923076923,Y,5
35.0,65412,RENT,12.0,HOMEIMPROVEMENT,B,19000,11.14,0,0.29,N,7
29.0,71000,RENT,0.0,PERSONAL,A,19000,6.54,0,0.2676056338028169,N,9
29.0,83700,RENT,3.0,PERSONAL,C,19000,10.99,0,0.2270011947431302,N,10
30.0,60000,RENT,7.0,PERSONAL,C,18950,15.96,1,0.3158333333333333,Y,6
34.0,42000,RENT,5.0,PERSONAL,A,18825,7.9,1,0.4482142857142857,N,10
30.0,24000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,6.62,0,0.2916666666666667,N,10
32.0,60000,RENT,5.0,VENTURE,B,18800,9.99,1,0.3133333333333333,N,7
34.0,95000,RENT,5.0,VENTURE,C,18600,13.57,0,0.1957894736842105,Y,7
28.0,99700,RENT,2.0,DEBTCONSOLIDATION,C,18600,14.26,0,0.1865596790371113,Y,8
27.0,24000,OWN,1.0,PERSONAL,A,6000,8.9,0,0.25,N,10
32.0,24000,OWN,2.0,PERSONAL,D,5000,16.29,0,0.2083333333333333,N,9
28.0,50400,RENT,8.0,VENTURE,D,18500,16.02,1,0.367063492063492,N,6
30.0,60000,RENT,14.0,MEDICAL,C,18500,12.99,1,0.3083333333333333,N,5
27.0,60000,RENT,4.0,DEBTCONSOLIDATION,B,18500,10.99,1,0.3083333333333333,N,5
33.0,62004,RENT,3.0,EDUCATION,C,18500,12.87,0,0.2983678472356622,N,9
27.0,24000,OWN,1.0,EDUCATION,C,6000,10.99,0,0.25,N,7
31.0,112000,RENT,1.0,VENTURE,A,18500,7.51,0,0.1651785714285714,N,7
33.0,62500,RENT,3.0,DEBTCONSOLIDATION,B,18400,9.91,0,0.2944,N,7
31.0,121000,RENT,14.5,HOMEIMPROVEMENT,D,18400,10.99,0,0.1520661157024793,Y,10
29.0,45000,RENT,8.0,MEDICAL,C,18250,14.27,1,0.4055555555555555,N,6
35.0,24000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,4000,7.49,0,0.1666666666666666,N,7
30.0,24000,OWN,11.0,VENTURE,A,6000,10.99,0,0.25,N,9
29.0,30996,RENT,0.0,DEBTCONSOLIDATION,B,18000,10.75,1,0.58,N,7
29.0,42000,RENT,6.0,PERSONAL,C,18000,14.65,1,0.4285714285714285,N,7
31.0,24000,MORTGAGE,3.0,VENTURE,A,3000,7.49,0,0.125,N,10
29.0,24000,MORTGAGE,0.0,EDUCATION,B,4000,10.59,0,0.1666666666666666,N,10
27.0,24000,OWN,4.0,EDUCATION,C,4000,12.99,0,0.1666666666666666,N,6
28.0,24000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,9600,11.99,0,0.4,N,8
27.0,45150,RENT,1.0,PERSONAL,C,18000,13.16,1,0.3986710963455149,N,7
34.0,45996,RENT,4.0,DEBTCONSOLIDATION,A,18000,10.99,1,0.3913383772501956,N,9
27.0,50000,RENT,0.0,PERSONAL,A,18000,8.49,1,0.36,N,9
32.0,24000,OWN,1.0,MEDICAL,A,2000,7.29,0,0.0833333333333333,N,6
34.0,50000,RENT,4.0,PERSONAL,B,18000,8.88,1,0.36,N,9
31.0,50000,RENT,2.0,MEDICAL,C,18000,13.48,1,0.36,Y,9
27.0,24000,MORTGAGE,6.0,PERSONAL,A,6250,8.49,0,0.26,N,8
27.0,51200,RENT,11.0,EDUCATION,D,18000,14.96,1,0.3515625,Y,8
34.0,51312,RENT,0.0,HOMEIMPROVEMENT,C,18000,13.85,1,0.35,N,10
29.0,54000,RENT,0.0,EDUCATION,B,18000,10.99,1,0.3333333333333333,N,6
32.0,55000,RENT,0.0,DEBTCONSOLIDATION,B,18000,10.38,1,0.3272727272727272,N,7
28.0,24000,OWN,3.0,PERSONAL,B,8000,10.37,0,0.3333333333333333,N,5
29.0,56964,RENT,12.0,DEBTCONSOLIDATION,A,18000,10.99,1,0.3159890457130819,N,8
33.0,60000,RENT,7.0,HOMEIMPROVEMENT,A,18000,8.49,0,0.3,N,5
30.0,24000,OWN,0.0,VENTURE,A,2500,7.29,0,0.1041666666666666,N,6
28.0,60372,RENT,4.0,DEBTCONSOLIDATION,C,18000,14.65,0,0.2981514609421586,Y,5
28.0,63000,RENT,12.0,HOMEIMPROVEMENT,B,18000,10.65,0,0.2857142857142857,N,9
27.0,64000,RENT,3.0,MEDICAL,B,18000,11.11,0,0.28125,N,8
30.0,64000,RENT,1.0,VENTURE,A,18000,8.38,0,0.28125,N,7
27.0,59000,RENT,3.0,PERSONAL,B,18000,12.18,1,0.3050847457627119,N,9
35.0,66000,RENT,0.0,HOMEIMPROVEMENT,B,18000,9.99,0,0.2727272727272727,N,8
33.0,67800,RENT,3.0,HOMEIMPROVEMENT,B,18000,10.08,0,0.2654867256637168,N,6
29.0,68004,RENT,3.0,MEDICAL,B,18000,10.0,0,0.2646903123345686,N,9
27.0,69790,RENT,6.0,DEBTCONSOLIDATION,B,18000,10.25,0,0.2579166069637484,N,9
28.0,24000,MORTGAGE,2.0,EDUCATION,A,1500,7.14,0,0.0625,N,10
28.0,64000,RENT,1.0,DEBTCONSOLIDATION,B,18000,11.58,1,0.28125,N,6
33.0,70000,RENT,14.5,EDUCATION,B,18000,11.89,0,0.2571428571428571,N,9
34.0,72000,RENT,7.0,EDUCATION,D,18000,15.95,0,0.25,Y,8
33.0,67000,RENT,8.0,HOMEIMPROVEMENT,C,18000,13.11,1,0.2686567164179104,Y,7
31.0,75000,RENT,4.0,HOMEIMPROVEMENT,A,18000,8.9,0,0.24,N,6
34.0,24000,OWN,4.0,HOMEIMPROVEMENT,C,2400,13.98,0,0.1,N,9
34.0,78000,RENT,5.0,EDUCATION,A,18000,8.9,0,0.23,N,9
30.0,24000,OWN,4.0,MEDICAL,A,7500,7.88,0,0.3125,N,9
28.0,80000,RENT,8.0,HOMEIMPROVEMENT,B,18000,10.59,0,0.225,N,10
28.0,80000,RENT,9.0,PERSONAL,B,18000,11.49,0,0.225,N,6
27.0,80000,RENT,1.0,VENTURE,B,18000,10.39,0,0.225,N,8
28.0,81972,RENT,4.0,DEBTCONSOLIDATION,B,18000,10.99,0,0.22,N,6
27.0,24000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,9200,10.99,0,0.3833333333333333,N,9
33.0,24000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,6000,10.25,0,0.25,N,6
29.0,74000,RENT,0.0,VENTURE,E,18000,17.04,1,0.2432432432432432,Y,10
29.0,24000,MORTGAGE,7.0,MEDICAL,A,10000,10.99,0,0.4166666666666667,N,6
28.0,89004,RENT,3.0,PERSONAL,A,18000,7.49,0,0.2022381016583524,N,10
31.0,90000,RENT,12.0,EDUCATION,B,18000,12.42,0,0.2,N,8
31.0,78000,RENT,0.0,HOMEIMPROVEMENT,E,18000,18.79,1,0.23,N,9
30.0,90000,RENT,14.0,MEDICAL,A,18000,8.94,0,0.2,N,8
34.0,100000,RENT,4.0,VENTURE,C,18000,13.49,0,0.18,Y,10
32.0,100000,RENT,2.0,PERSONAL,A,18000,10.99,0,0.18,N,5
27.0,100000,RENT,0.0,VENTURE,A,18000,7.88,0,0.18,N,5
30.0,101500,RENT,2.0,HOMEIMPROVEMENT,B,18000,12.18,0,0.1773399014778325,N,7
31.0,102000,RENT,11.0,MEDICAL,B,18000,10.0,0,0.1764705882352941,N,10
33.0,90000,RENT,14.5,PERSONAL,B,18000,11.58,1,0.2,N,10
33.0,103000,RENT,14.5,PERSONAL,E,18000,16.82,0,0.174757281553398,Y,6
27.0,110000,RENT,5.0,VENTURE,B,18000,9.91,0,0.1636363636363636,N,5
31.0,24000,OWN,1.0,HOMEIMPROVEMENT,A,1200,8.94,0,0.05,N,5
30.0,24000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,6000,8.94,0,0.25,N,7
27.0,132000,RENT,4.0,DEBTCONSOLIDATION,A,18000,8.49,0,0.1363636363636363,N,9
27.0,102616,RENT,4.0,MEDICAL,C,18000,13.99,1,0.1754112419115927,Y,7
33.0,140000,RENT,2.0,DEBTCONSOLIDATION,C,18000,10.99,0,0.1285714285714285,N,9
30.0,140250,RENT,1.0,EDUCATION,A,18000,5.79,0,0.1028571428571428,N,10
30.0,140250,RENT,1.0,DEBTCONSOLIDATION,D,18000,14.46,1,0.1071428571428571,Y,9
33.0,30000,RENT,2.0,DEBTCONSOLIDATION,A,17975,8.49,1,0.6,N,8
27.0,24000,MORTGAGE,1.0,VENTURE,C,11000,10.99,0,0.4583333333333333,Y,6
34.0,65000,RENT,0.0,EDUCATION,A,17900,7.9,0,0.2753846153846154,N,8
27.0,24000,OWN,2.0,VENTURE,C,6000,12.53,0,0.25,N,9
28.0,24000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.2083333333333333,N,10
27.0,32220,RENT,11.0,MEDICAL,B,17725,11.49,1,0.55,N,8
31.0,105600,RENT,5.0,DEBTCONSOLIDATION,B,17700,10.99,0,0.1676136363636363,N,6
27.0,37793,RENT,11.0,VENTURE,B,17625,12.69,1,0.4663562035297542,N,7
34.0,24000,MORTGAGE,5.0,MEDICAL,B,2000,9.2,0,0.0833333333333333,N,7
29.0,77000,RENT,3.0,MEDICAL,C,17600,13.48,0,0.2285714285714285,N,8
29.0,88000,RENT,8.0,DEBTCONSOLIDATION,C,17600,14.26,0,0.2,Y,6
29.0,140250,RENT,1.0,VENTURE,B,17600,8.7,0,0.115032679738562,N,8
28.0,140250,RENT,13.0,MEDICAL,C,17600,13.23,0,0.0858536585365853,N,10
28.0,44000,RENT,3.0,EDUCATION,E,17500,10.99,1,0.3977272727272727,N,10
28.0,44900,RENT,12.0,MEDICAL,C,17500,14.35,1,0.39,Y,10
27.0,48500,RENT,1.0,VENTURE,B,17500,12.42,1,0.36,N,9
35.0,50000,RENT,4.0,PERSONAL,C,17500,12.84,1,0.35,N,5
27.0,24570,MORTGAGE,2.0,PERSONAL,C,8500,10.99,0,0.3459503459503459,Y,8
32.0,24600,MORTGAGE,6.0,MEDICAL,A,4800,8.9,1,0.1951219512195122,N,7
33.0,58100,RENT,1.0,DEBTCONSOLIDATION,C,17500,13.57,0,0.3012048192771084,Y,10
33.0,92500,RENT,4.0,VENTURE,D,17500,15.28,0,0.19,N,6
31.0,114237,RENT,14.5,HOMEIMPROVEMENT,C,17500,14.72,0,0.1531902973642515,Y,6
29.0,120000,RENT,1.0,VENTURE,C,17500,12.87,0,0.1458333333333333,Y,8
31.0,140250,RENT,2.0,DEBTCONSOLIDATION,B,17500,11.48,0,0.0275157232704402,N,10
29.0,35000,RENT,1.0,MEDICAL,A,17475,7.66,1,0.5,N,5
27.0,45000,RENT,1.0,DEBTCONSOLIDATION,B,17475,11.99,1,0.3883333333333333,N,8
32.0,58650,RENT,6.0,MEDICAL,D,17400,15.05,1,0.2966751918158568,N,6
28.0,24996,MORTGAGE,6.0,PERSONAL,A,6000,5.99,0,0.24,N,7
33.0,24996,MORTGAGE,3.0,PERSONAL,C,6600,12.99,0,0.2640422467594815,Y,6
35.0,54000,RENT,4.0,DEBTCONSOLIDATION,E,17250,19.42,1,0.32,N,10
29.0,75000,RENT,0.0,PERSONAL,C,17200,14.27,0,0.23,Y,8
27.0,78000,RENT,6.0,DEBTCONSOLIDATION,D,17200,17.49,1,0.22,Y,7
